user_id,true_label,risk_score,prob_lightgbm,prob_xgboost,prob_catboost,prob_randomforest,prob_isolationforest
569386,0,0.1495,0.1385,0.0789,0.2537,0.2853,0.1002
781724,0,0.1495,0.1358,0.0942,0.2374,0.329,0.1343
418281,0,0.1494,0.0825,0.0939,0.3039,0.5002,0.216
2081,0,0.1494,0.1245,0.0904,0.2559,0.1186,0.2978
662014,0,0.1493,0.1111,0.0514,0.3224,0.2795,0.1878
833050,0,0.1493,0.0905,0.0812,0.3099,0.3112,0.0925
985824,0,0.1492,0.1314,0.0991,0.2354,0.449,0.128
945291,0,0.1492,0.0772,0.0205,0.4043,0.3641,0.2466
378188,0,0.1492,0.0749,0.072,0.3408,0.4277,0.198
681554,0,0.1491,0.1151,0.0717,0.2905,0.2789,0.0821
5677,0,0.1491,0.1311,0.0536,0.294,0.3842,0.2011
979009,0,0.1491,0.1194,0.0622,0.2973,0.3748,0.0203
991867,0,0.1491,0.1571,0.0948,0.2084,0.2602,0.079
700183,0,0.1491,0.1053,0.0806,0.2916,0.411,0.0818
428140,0,0.149,0.1214,0.1016,0.2439,0.521,0.2443
39796,0,0.149,0.1155,0.091,0.2652,0.4479,0.186
971809,0,0.149,0.1028,0.0494,0.3345,0.4102,0.1296
507853,0,0.149,0.0871,0.1249,0.2571,0.1626,0.0757
1003852,0,0.149,0.1145,0.1123,0.2389,0.416,0.1165
331495,0,0.1489,0.1265,0.0646,0.2849,0.4722,0.1656
1001460,0,0.1489,0.0924,0.1069,0.2732,0.0709,0.0306
876600,0,0.1488,0.0958,0.0855,0.296,0.2415,0.0117
219641,0,0.1488,0.123,0.1213,0.2159,0.3448,0.0704
992848,0,0.1488,0.0684,0.0578,0.366,0.2983,0.174
138768,0,0.1487,0.2228,0.0772,0.1477,0.3147,0.2329
722268,0,0.1487,0.1176,0.0854,0.2685,0.269,0.3244
688388,0,0.1487,0.128,0.1888,0.1223,0.2385,0.2769
670594,0,0.1486,0.1525,0.1409,0.1532,0.2897,0.0609
109559,0,0.1486,0.0957,0.1309,0.237,0.2144,0.039
970872,0,0.1485,0.12,0.1584,0.1711,0.2567,0.0322
595514,0,0.1485,0.1193,0.1176,0.224,0.3373,0.0453
580825,0,0.1484,0.1187,0.0805,0.2725,0.4189,0.1543
900202,0,0.1484,0.0711,0.012,0.4201,0.308,0.3058
201298,0,0.1484,0.1449,0.0939,0.2224,0.479,0.0833
701006,0,0.1484,0.1096,0.1046,0.2529,0.2488,0.0077
939600,0,0.1484,0.1003,0.1258,0.2372,0.1743,0.1123
180193,0,0.1484,0.0847,0.0837,0.3108,0.2932,0.1272
551239,0,0.1482,0.0999,0.0526,0.3312,0.2269,0.3179
47458,0,0.1482,0.1008,0.0691,0.3086,0.1656,0.1409
137311,0,0.1482,0.1188,0.0429,0.3197,0.4375,0.363
989779,0,0.1481,0.1191,0.0776,0.2745,0.3824,0.0949
575522,0,0.1481,0.1258,0.0872,0.2536,0.4518,0.1374
575433,0,0.1481,0.0683,0.0731,0.344,0.3919,0.0563
318783,0,0.1481,0.1497,0.1062,0.1994,0.3081,0.0639
866560,0,0.148,0.127,0.1028,0.2318,0.3126,0.0324
662217,0,0.1479,0.0931,0.0595,0.3298,0.4303,0.0849
460375,0,0.1479,0.1069,0.1644,0.1775,0.2541,0.0243
762070,0,0.1479,0.1014,0.1688,0.1787,0.1587,0.119
6812,0,0.1479,0.1471,0.0703,0.2482,0.4003,0.084
572463,0,0.1479,0.0944,0.0627,0.3238,0.4171,0.1046
714360,0,0.1478,0.1302,0.1145,0.2122,0.2356,0.0289
950360,0,0.1476,0.1229,0.0494,0.3043,0.376,0.1548
780907,0,0.1476,0.085,0.1113,0.272,0.2464,0.0389
979285,0,0.1476,0.1064,0.111,0.2456,0.2983,0.0567
908675,0,0.1476,0.0756,0.0917,0.309,0.2524,0.079
23022,0,0.1476,0.1198,0.0744,0.276,0.4114,0.1493
659500,0,0.1476,0.0798,0.0359,0.3756,0.4019,0.2106
743251,0,0.1476,0.1201,0.0777,0.2713,0.2784,0.0447
776178,0,0.1475,0.1309,0.1395,0.1779,0.1569,0.1123
924776,0,0.1475,0.0892,0.1226,0.2519,0.264,0.0722
672083,0,0.1475,0.1366,0.0723,0.2573,0.4808,0.0459
866921,0,0.1474,0.1209,0.0956,0.2466,0.4706,0.0674
719409,0,0.1474,0.1242,0.0569,0.2923,0.4709,0.1057
437189,0,0.1473,0.1658,0.1065,0.176,0.2948,0.0918
626868,0,0.1473,0.1013,0.1289,0.228,0.2403,0.0422
730422,0,0.1472,0.0642,0.0597,0.3631,0.3709,0.1448
445286,0,0.1472,0.1262,0.0623,0.2824,0.2957,0.3037
296932,0,0.1472,0.1048,0.1104,0.2471,0.2474,0.0592
940015,0,0.1471,0.0826,0.1157,0.2677,0.0728,0.0354
605873,0,0.1471,0.118,0.0944,0.2508,0.3846,0.1415
692322,0,0.1471,0.1334,0.0769,0.2542,0.2923,0.0963
684441,0,0.1471,0.1014,0.0763,0.2948,0.4299,0.124
368666,0,0.147,0.1152,0.0973,0.2504,0.0782,0.2292
123310,0,0.147,0.1256,0.0679,0.2749,0.2676,0.095
869494,0,0.147,0.1187,0.0672,0.2844,0.2277,0.1795
152045,0,0.147,0.0945,0.1411,0.2196,0.1484,0.1157
172076,0,0.1469,0.1084,0.1533,0.1862,0.2424,0.0402
3932,0,0.1468,0.1148,0.0489,0.3123,0.2712,0.1867
719807,0,0.1468,0.1267,0.1035,0.2271,0.4245,0.1563
31845,0,0.1468,0.053,0.0232,0.4226,0.2762,0.46
984279,0,0.1467,0.0859,0.0865,0.2998,0.0333,0.0656
86297,0,0.1467,0.1261,0.098,0.2347,0.1699,0.1484
587193,0,0.1466,0.1136,0.0857,0.2657,0.2621,0.2274
86851,0,0.1466,0.1671,0.0973,0.1839,0.2225,0.1902
306228,0,0.1466,0.0853,0.0933,0.2913,0.1694,0.228
732238,0,0.1466,0.114,0.1458,0.1879,0.2917,0.0268
706483,0,0.1465,0.1483,0.1184,0.1797,0.2064,0.0288
306959,0,0.1463,0.1003,0.0894,0.2765,0.3382,0.1168
135229,0,0.1463,0.0938,0.0933,0.2796,0.3609,0.1528
975346,0,0.1462,0.0811,0.1142,0.2683,0.3218,0.1309
204180,0,0.1462,0.0968,0.094,0.2746,0.4228,0.2511
478246,0,0.1461,0.1336,0.1453,0.162,0.1547,0.1045
721361,0,0.146,0.1149,0.1446,0.186,0.2817,0.0199
432256,0,0.1459,0.1305,0.0779,0.2522,0.2125,0.1264
968613,0,0.1458,0.0987,0.1056,0.2558,0.3269,0.0639
876170,0,0.1458,0.0711,0.0351,0.3813,0.3734,0.1775
528776,0,0.1457,0.0919,0.0519,0.3332,0.5227,0.1842
982964,0,0.1457,0.1506,0.103,0.194,0.2823,0.1113
545266,0,0.1457,0.1068,0.0611,0.3027,0.2841,0.1685
814807,0,0.1457,0.1068,0.0793,0.2793,0.3742,0.2308
958423,0,0.1456,0.1476,0.0828,0.2233,0.4881,0.0865
454594,0,0.1456,0.1245,0.1604,0.1524,0.3137,0.0288
659577,0,0.1456,0.1215,0.1014,0.232,0.2795,0.0046
65598,0,0.1456,0.1572,0.0566,0.2449,0.3328,0.2819
1606,0,0.1454,0.0906,0.0644,0.3177,0.3064,0.1963
930976,0,0.1454,0.1087,0.0904,0.2614,0.3929,0.0934
930927,0,0.1453,0.1034,0.1007,0.2547,0.2451,0.0281
501237,0,0.1453,0.1736,0.1037,0.1629,0.4125,0.1552
837083,0,0.1453,0.113,0.1039,0.2383,0.2896,0.1064
974199,0,0.1452,0.0733,0.0979,0.2956,0.0835,0.0501
966155,0,0.1452,0.1184,0.0514,0.299,0.1015,0.1807
253845,0,0.1452,0.1163,0.0836,0.2601,0.4909,0.2659
886901,0,0.1451,0.1419,0.1004,0.2061,0.3455,0.05
357397,0,0.1451,0.1037,0.1491,0.1912,0.1523,0.1678
674786,0,0.1451,0.0928,0.0693,0.3075,0.3586,0.078
561765,0,0.1451,0.1673,0.0858,0.193,0.2186,0.0372
822790,0,0.145,0.0918,0.1019,0.2666,0.1323,0.1039
807669,0,0.145,0.0944,0.0478,0.3329,0.2942,0.0817
797334,0,0.1449,0.1214,0.0822,0.2543,0.2199,0.2339
533632,0,0.1449,0.0682,0.0863,0.3158,0.4049,0.2336
894417,0,0.1449,0.1224,0.0971,0.2342,0.3974,0.1738
173963,0,0.1449,0.1105,0.0987,0.2471,0.2378,0.0704
419860,0,0.1448,0.1558,0.1113,0.1737,0.3796,0.0753
571502,0,0.1448,0.1041,0.0442,0.3245,0.3785,0.1669
283677,0,0.1448,0.1053,0.151,0.1857,0.1675,0.1776
85131,0,0.1447,0.1205,0.1007,0.2311,0.2816,0.153
544842,0,0.1447,0.1016,0.0945,0.2625,0.3772,0.1227
971305,0,0.1446,0.107,0.0725,0.2838,0.2854,0.0902
761569,0,0.1445,0.1194,0.1396,0.1818,0.2612,0.0041
972965,0,0.1445,0.0629,0.025,0.3996,0.4844,0.1986
1000967,0,0.1445,0.1358,0.0645,0.2576,0.4323,0.0912
999995,0,0.1445,0.1243,0.0533,0.2866,0.2208,0.0994
974587,0,0.1445,0.0989,0.0651,0.3031,0.3732,0.0955
940014,0,0.1444,0.1178,0.1376,0.1859,0.1577,0.1571
931324,0,0.1444,0.1048,0.0996,0.2511,0.2425,0.0266
463687,0,0.1443,0.1473,0.0933,0.2055,0.3706,0.1236
691425,0,0.1443,0.1317,0.0784,0.2443,0.5004,0.0758
756348,0,0.1443,0.1246,0.0842,0.2455,0.2537,0.1718
988690,0,0.1443,0.1222,0.1135,0.2112,0.312,0.0577
883989,0,0.1441,0.1399,0.1136,0.188,0.3712,0.0362
583023,0,0.1441,0.1276,0.059,0.2736,0.5205,0.3333
305384,0,0.144,0.0923,0.0519,0.3266,0.2373,0.2084
823343,0,0.144,0.1115,0.0995,0.2413,0.0987,0.1628
815624,0,0.1439,0.0982,0.083,0.2788,0.3122,0.0312
418018,0,0.1439,0.1156,0.1086,0.2244,0.3291,0.1116
243867,0,0.1439,0.1043,0.098,0.252,0.2741,0.0521
995790,0,0.1439,0.1052,0.0905,0.2604,0.3811,0.0932
846735,0,0.1439,0.067,0.0908,0.3077,0.0443,0.0692
210349,0,0.1438,0.1241,0.08,0.2498,0.2855,0.1192
378768,0,0.1438,0.0939,0.1035,0.2575,0.3532,0.1825
174821,0,0.1437,0.1122,0.0726,0.274,0.2625,0.1966
848825,0,0.1437,0.0959,0.0749,0.2915,0.3125,0.1
844260,0,0.1437,0.1164,0.082,0.2567,0.2804,0.0331
962768,0,0.1437,0.066,0.0556,0.3538,0.3818,0.1648
466383,0,0.1437,0.1358,0.0914,0.2203,0.1784,0.0776
51953,0,0.1436,0.1001,0.0666,0.2965,0.3362,0.1446
983420,0,0.1436,0.082,0.0771,0.3055,0.2444,0.0508
722438,0,0.1436,0.0985,0.0721,0.2914,0.4519,0.0859
183039,0,0.1435,0.1464,0.1025,0.1922,0.3153,0.0446
748991,0,0.1435,0.1441,0.0475,0.2657,0.3861,0.1994
754630,0,0.1435,0.1042,0.1589,0.1723,0.1886,0.1233
828099,0,0.1435,0.0527,0.0483,0.3791,0.4493,0.1126
815666,0,0.1435,0.0963,0.0704,0.2959,0.2877,0.083
813794,0,0.1435,0.0764,0.0403,0.3596,0.3694,0.1978
535545,0,0.1434,0.1157,0.1323,0.1919,0.6181,0.1657
217988,0,0.1434,0.0874,0.0945,0.2758,0.1535,0.1354
945078,0,0.1433,0.1043,0.072,0.2834,0.3698,0.332
986392,0,0.1433,0.085,0.0936,0.2797,0.0244,0.0874
968737,0,0.1433,0.1444,0.0996,0.1975,0.4462,0.087
654755,0,0.1433,0.1019,0.0884,0.2653,0.3842,0.1849
500442,0,0.1432,0.1954,0.0771,0.1625,0.2787,0.0531
839014,0,0.1432,0.1195,0.1067,0.2194,0.2874,0.3861
211950,0,0.1432,0.1246,0.0909,0.2332,0.5222,0.1457
598497,0,0.1431,0.1279,0.0817,0.2407,0.3045,0.1383
28192,0,0.1431,0.105,0.0595,0.2979,0.4351,0.1914
803448,0,0.1431,0.1022,0.0682,0.29,0.3596,0.0896
771818,0,0.1431,0.1249,0.0647,0.2662,0.5306,0.1174
859344,0,0.1431,0.1191,0.0922,0.2382,0.1881,0.1662
173858,0,0.1431,0.1309,0.0494,0.2785,0.5399,0.3121
827680,0,0.143,0.1045,0.1275,0.2105,0.1354,0.116
48642,0,0.143,0.1338,0.0914,0.2202,0.4657,0.1913
288485,0,0.143,0.1285,0.1217,0.1882,0.3162,0.0341
757294,0,0.143,0.1282,0.1113,0.2016,0.3631,0.0936
532138,0,0.143,0.1066,0.0591,0.296,0.4948,0.2852
185205,0,0.1428,0.149,0.1146,0.1708,0.3298,0.1267
968703,0,0.1428,0.1342,0.0576,0.2625,0.2919,0.2183
666325,0,0.1428,0.1471,0.0784,0.2199,0.3528,0.0767
202958,0,0.1427,0.1094,0.0731,0.2732,0.3127,0.0888
511286,0,0.1427,0.1126,0.1536,0.1658,0.1654,0.0782
557609,0,0.1426,0.1105,0.1022,0.2343,0.2442,0.004
915820,0,0.1425,0.0788,0.0784,0.3042,0.0332,0.0441
995204,0,0.1425,0.097,0.1247,0.2219,0.3566,0.0648
982513,0,0.1424,0.1151,0.1014,0.2288,0.3017,0.0359
953366,0,0.1423,0.1213,0.112,0.2073,0.286,0.0105
877930,0,0.1423,0.1213,0.0978,0.2252,0.4664,0.1552
950400,0,0.1423,0.0907,0.1211,0.2338,0.1737,0.1786
868379,0,0.1423,0.1141,0.0945,0.2386,0.3058,0.0027
4674,0,0.1423,0.111,0.0385,0.3145,0.5227,0.2736
579957,0,0.1423,0.1149,0.1299,0.1921,0.365,0.0688
416291,0,0.1423,0.084,0.1308,0.2294,0.0938,0.043
905940,0,0.1423,0.136,0.079,0.231,0.268,0.2233
9156,0,0.1422,0.2053,0.0634,0.1642,0.4266,0.3245
668338,0,0.1422,0.069,0.1303,0.2487,0.0945,0.0752
148935,0,0.1422,0.1034,0.0596,0.2965,0.2639,0.1504
943735,0,0.1422,0.1256,0.1233,0.1867,0.4522,0.1257
785604,0,0.1421,0.0781,0.1257,0.2428,0.213,0.0186
657121,0,0.142,0.1093,0.0962,0.2414,0.3196,0.1433
761807,0,0.1419,0.1015,0.1448,0.1882,0.1633,0.1094
963363,0,0.1419,0.0923,0.0718,0.2938,0.2843,0.0656
674580,0,0.1419,0.166,0.0782,0.193,0.2693,0.0286
972045,0,0.1418,0.1082,0.0572,0.2919,0.2063,0.1512
990426,0,0.1418,0.1101,0.1312,0.1945,0.1244,0.0969
666567,0,0.1418,0.1207,0.0514,0.2841,0.4356,0.3506
934984,0,0.1418,0.1009,0.1519,0.1795,0.1865,0.0284
880493,0,0.1417,0.0953,0.0526,0.314,0.2336,0.5779
378766,0,0.1417,0.1046,0.1413,0.1881,0.1596,0.1534
71930,0,0.1416,0.1311,0.0893,0.2214,0.3246,0.1977
381591,0,0.1416,0.1706,0.0837,0.1794,0.3271,0.2042
512311,0,0.1415,0.1182,0.0577,0.2779,0.2736,0.1067
404042,0,0.1414,0.1104,0.085,0.2522,0.2985,0.1407
156401,0,0.1414,0.0745,0.0507,0.3414,0.3898,0.2421
897656,0,0.1414,0.1009,0.0664,0.2881,0.2016,0.0425
781936,0,0.1414,0.0632,0.0526,0.3529,0.3682,0.0897
984554,0,0.1413,0.1073,0.1133,0.2193,0.3012,0.1171
186927,0,0.1412,0.1557,0.0906,0.1877,0.2843,0.1595
322358,0,0.1412,0.0857,0.0427,0.337,0.5089,0.1703
911341,0,0.1411,0.0587,0.0597,0.3485,0.3372,0.1935
855025,0,0.1411,0.0868,0.129,0.2242,0.1762,0.1621
815194,0,0.1411,0.0842,0.0989,0.2661,0.1818,0.0268
588662,0,0.1411,0.1479,0.0816,0.2086,0.4634,0.1944
67930,0,0.141,0.1037,0.0576,0.2943,0.2274,0.0592
879968,0,0.141,0.0884,0.1047,0.253,0.2366,0.0245
436015,0,0.141,0.1141,0.135,0.182,0.1664,0.1083
580061,1,0.141,0.1007,0.1302,0.2048,0.3969,0.1318
987100,0,0.141,0.1238,0.0451,0.2853,0.4685,0.1546
916597,0,0.1409,0.1516,0.0759,0.2107,0.4191,0.0425
885679,0,0.1409,0.106,0.0608,0.2868,0.2511,0.1434
297307,0,0.1409,0.1308,0.0663,0.2491,0.5967,0.1492
814401,0,0.1408,0.1117,0.0839,0.2498,0.2651,0.3352
396636,0,0.1407,0.1171,0.0949,0.2286,0.2228,0.0135
940203,0,0.1406,0.0834,0.046,0.3334,0.2664,0.2002
747117,0,0.1406,0.1419,0.078,0.219,0.2606,0.0329
626638,0,0.1405,0.1303,0.0764,0.2353,0.3781,0.2276
798387,0,0.1405,0.0962,0.1041,0.2423,0.3786,0.1789
967433,0,0.1405,0.1372,0.0862,0.2138,0.3181,0.0522
969145,0,0.1403,0.0881,0.1271,0.2221,0.2746,0.1091
749744,0,0.1403,0.1109,0.1238,0.198,0.2522,0.0245
31770,0,0.1403,0.0846,0.0675,0.303,0.3974,0.1157
957360,0,0.1403,0.0666,0.0859,0.3019,0.4011,0.1508
210385,0,0.1403,0.0934,0.0956,0.2558,0.4124,0.248
804636,0,0.1402,0.1356,0.0774,0.2261,0.2462,0.1471
611017,0,0.14,0.1047,0.0969,0.2391,0.4005,0.1377
33619,0,0.14,0.096,0.0662,0.2893,0.2525,0.1149
179285,0,0.14,0.088,0.1412,0.203,0.439,0.3115
755887,0,0.14,0.1274,0.0672,0.2487,0.2639,0.1971
743309,0,0.14,0.1258,0.0686,0.2492,0.3646,0.2433
966050,0,0.1399,0.1073,0.0826,0.2537,0.2265,0.0318
979991,0,0.1399,0.0822,0.0641,0.3091,0.2364,0.0766
913163,0,0.1399,0.1094,0.1075,0.2192,0.3304,0.1552
324638,0,0.1399,0.152,0.0728,0.2107,0.395,0.0713
903991,0,0.1398,0.1039,0.0913,0.2466,0.2267,0.0374
684910,0,0.1398,0.1825,0.0796,0.1633,0.2416,0.4467
499308,0,0.1398,0.0973,0.1287,0.2066,0.2651,0.0523
679277,0,0.1397,0.1174,0.0438,0.2907,0.222,0.2123
44722,0,0.1397,0.0926,0.0555,0.3064,0.4463,0.3924
606,0,0.1397,0.0963,0.0381,0.3242,0.4333,0.1865
843312,0,0.1397,0.0889,0.1358,0.2077,0.1619,0.0793
705406,0,0.1397,0.1183,0.0653,0.2616,0.2266,0.0572
3053,0,0.1396,0.0816,0.068,0.3037,0.3841,0.1863
917306,0,0.1396,0.1058,0.085,0.2515,0.3411,0.164
478729,0,0.1395,0.1204,0.109,0.2022,0.3581,0.0767
520434,0,0.1395,0.0934,0.0811,0.2718,0.3037,0.0528
961605,0,0.1395,0.0984,0.1262,0.2076,0.3506,0.028
721250,0,0.1395,0.133,0.0753,0.23,0.3451,0.087
201870,0,0.1395,0.1088,0.1003,0.2279,0.2176,0.0367
964637,0,0.1394,0.1068,0.0978,0.2332,0.2948,0.1111
741817,0,0.1394,0.1216,0.113,0.1951,0.2173,0.2704
680628,0,0.1394,0.1194,0.0902,0.2272,0.335,0.0304
298396,0,0.1394,0.1731,0.0808,0.1721,0.497,0.0824
871726,0,0.1393,0.0842,0.0927,0.2679,0.067,0.3671
701812,0,0.1393,0.1257,0.0653,0.2508,0.3078,0.0465
198542,0,0.1393,0.0877,0.08,0.2795,0.1781,0.0953
5945,0,0.1392,0.144,0.0674,0.2251,0.344,0.2239
687756,0,0.1392,0.0867,0.0895,0.2683,0.3287,0.1622
916124,0,0.1392,0.1335,0.0851,0.2155,0.4576,0.1076
509299,0,0.1391,0.0936,0.0343,0.3305,0.5409,0.1135
497810,0,0.139,0.1138,0.0675,0.2619,0.3848,0.0425
953286,0,0.139,0.1961,0.0707,0.1552,0.3071,0.0412
465557,0,0.1389,0.1091,0.0631,0.273,0.2366,0.1136
214516,0,0.1389,0.1143,0.0792,0.246,0.4537,0.0533
1001865,0,0.1388,0.0973,0.0902,0.2525,0.3245,0.0682
903641,0,0.1388,0.1044,0.1041,0.2261,0.1806,0.0236
861502,0,0.1388,0.1088,0.0417,0.3005,0.3206,0.1392
99830,0,0.1388,0.1006,0.0565,0.2919,0.4318,0.3155
888786,0,0.1387,0.0675,0.0856,0.2956,0.081,0.051
424870,0,0.1387,0.141,0.0903,0.1978,0.2991,0.0398
575153,0,0.1387,0.1062,0.0742,0.2617,0.5319,0.1058
728880,0,0.1387,0.1251,0.0532,0.2652,0.2949,0.1609
173059,0,0.1387,0.1235,0.0438,0.2793,0.4864,0.3598
773776,0,0.1386,0.0926,0.0928,0.2547,0.1836,0.0252
811760,0,0.1386,0.1148,0.0992,0.2185,0.3307,0.079
434478,0,0.1386,0.0874,0.1086,0.2407,0.3055,0.1374
53919,0,0.1386,0.061,0.0187,0.3895,0.1939,0.3034
967196,0,0.1386,0.112,0.0691,0.261,0.3021,0.1118
786276,0,0.1386,0.1132,0.0925,0.2291,0.296,0.0197
427369,0,0.1386,0.1716,0.0955,0.1522,0.2742,0.0959
5857,0,0.1385,0.1373,0.0659,0.233,0.3753,0.1477
894285,0,0.1385,0.1077,0.0944,0.2331,0.184,0.0759
111971,0,0.1385,0.1544,0.0506,0.231,0.5144,0.0983
990847,0,0.1385,0.0831,0.0448,0.3278,0.0853,0.1896
786351,0,0.1384,0.168,0.0844,0.1704,0.3121,0.1455
971839,0,0.1384,0.079,0.0888,0.276,0.0605,0.0456
999132,0,0.1384,0.1049,0.1424,0.1748,0.2316,0.1499
477304,0,0.1384,0.1017,0.0731,0.2677,0.2704,0.0926
942214,0,0.1383,0.0798,0.0888,0.2747,0.1939,0.1261
175910,0,0.1382,0.1006,0.1331,0.1912,0.214,0.2877
16284,0,0.1381,0.1145,0.0532,0.2763,0.4022,0.1469
591120,0,0.1381,0.1194,0.0858,0.2284,0.1964,0.0466
807716,0,0.1381,0.0877,0.0635,0.2966,0.2318,0.0073
915866,0,0.1381,0.1269,0.077,0.2301,0.2528,0.1872
672223,0,0.1381,0.1552,0.1121,0.1499,0.2415,0.1401
711613,0,0.1381,0.1242,0.0862,0.2219,0.1645,0.2444
690408,0,0.138,0.1201,0.1046,0.2027,0.0918,0.225
790732,0,0.138,0.0669,0.0693,0.3148,0.2428,0.0454
990535,0,0.138,0.1244,0.0765,0.2336,0.3664,0.0981
275738,0,0.138,0.1012,0.1363,0.1857,0.1535,0.1254
345698,0,0.138,0.1555,0.078,0.193,0.1492,0.0375
556683,0,0.138,0.1361,0.0951,0.1952,0.2884,0.1678
64117,0,0.138,0.1019,0.09,0.2445,0.3807,0.1888
811875,0,0.138,0.1364,0.1016,0.1863,0.2756,0.0753
726360,0,0.138,0.0939,0.0456,0.3116,0.6012,0.3365
622703,0,0.1379,0.1131,0.0697,0.2562,0.3754,0.0525
68310,0,0.1379,0.0776,0.0199,0.3647,0.3192,0.5557
675390,0,0.1379,0.1061,0.1445,0.1685,0.1821,0.1258
855940,0,0.1379,0.0974,0.0929,0.2459,0.3071,0.1872
796676,0,0.1378,0.1225,0.068,0.2464,0.4119,0.2321
779088,0,0.1378,0.1066,0.1015,0.2228,0.2826,0.0428
966887,0,0.1378,0.1042,0.0303,0.3176,0.3925,0.2201
970128,0,0.1378,0.0695,0.0816,0.2951,0.0273,0.056
148949,0,0.1378,0.1494,0.0512,0.234,0.3455,0.304
541224,0,0.1378,0.1074,0.0649,0.2691,0.4673,0.171
6818,0,0.1377,0.1037,0.0581,0.2821,0.1973,0.1354
528877,0,0.1377,0.1152,0.1342,0.1699,0.3038,0.0948
929714,0,0.1377,0.0946,0.0926,0.2494,0.2754,0.0552
341473,0,0.1376,0.0941,0.1352,0.1947,0.258,0.0372
584147,0,0.1376,0.1249,0.1014,0.1994,0.2245,0.0363
512091,0,0.1375,0.1132,0.1394,0.1648,0.144,0.0798
756978,0,0.1375,0.0762,0.0308,0.3508,0.2246,0.1865
231285,0,0.1375,0.1161,0.0994,0.2126,0.4369,0.1094
918189,0,0.1375,0.0916,0.0592,0.2953,0.3302,0.0764
8628,0,0.1374,0.1145,0.0512,0.2764,0.387,0.2295
327899,0,0.1374,0.1191,0.0828,0.2302,0.2779,0.0643
96650,0,0.1374,0.123,0.047,0.2713,0.4906,0.4095
336727,0,0.1374,0.0904,0.1197,0.2185,0.2058,0.1217
24553,0,0.1374,0.1263,0.0539,0.2583,0.3187,0.2627
227094,0,0.1373,0.0971,0.0795,0.2614,0.3784,0.2265
804663,0,0.1373,0.1271,0.082,0.2205,0.3483,0.0551
971835,0,0.1373,0.0959,0.0769,0.2661,0.2577,0.0749
914508,0,0.1373,0.0858,0.0958,0.2546,0.1515,0.0411
614293,0,0.1371,0.118,0.1045,0.2023,0.4403,0.0292
533694,0,0.137,0.1242,0.091,0.2118,0.25,0.0861
605301,0,0.137,0.1085,0.0541,0.279,0.2263,0.2103
634952,0,0.137,0.1108,0.0814,0.2407,0.373,0.1195
956289,0,0.137,0.0681,0.0744,0.3033,0.0563,0.1094
825739,0,0.1369,0.0842,0.1151,0.2305,0.2632,0.213
629787,0,0.1369,0.137,0.0613,0.2334,0.3292,0.3449
787677,0,0.1368,0.0774,0.0704,0.296,0.5046,0.1214
992825,0,0.1368,0.0938,0.0508,0.301,0.2791,0.1078
370793,0,0.1368,0.1346,0.0948,0.1931,0.2729,0.071
853318,0,0.1368,0.0895,0.1324,0.2011,0.2303,0.0592
422192,0,0.1368,0.1111,0.0895,0.2291,0.4245,0.2216
787202,0,0.1367,0.1078,0.1057,0.2123,0.4054,0.0507
24203,0,0.1367,0.11,0.0755,0.2484,0.3514,0.1325
668763,0,0.1367,0.1007,0.1309,0.1885,0.1586,0.1114
146525,0,0.1367,0.1052,0.049,0.2883,0.2609,0.0881
873634,0,0.1367,0.1213,0.0901,0.2153,0.0281,0.1314
994929,0,0.1366,0.0776,0.0889,0.2713,0.0919,0.1038
150854,0,0.1366,0.0938,0.0599,0.2883,0.2603,0.0842
812263,0,0.1365,0.1243,0.1111,0.1838,0.3815,0.0367
264302,0,0.1365,0.1392,0.0975,0.1829,0.3748,0.0408
203937,0,0.1364,0.0949,0.0985,0.2366,0.2818,0.1316
271655,0,0.1364,0.105,0.1107,0.208,0.2418,0.2478
595011,0,0.1364,0.1057,0.0793,0.2478,0.3061,0.2143
434263,0,0.1364,0.0825,0.0845,0.27,0.3321,0.2506
635809,0,0.1364,0.0804,0.1262,0.2191,0.2981,0.1091
128886,0,0.1363,0.1227,0.0692,0.239,0.4332,0.3234
687962,0,0.1363,0.144,0.1004,0.1724,0.3774,0.1026
209783,0,0.1363,0.1192,0.0516,0.2663,0.4411,0.1668
934420,0,0.1363,0.0873,0.1486,0.1811,0.2563,0.0704
266052,0,0.1363,0.1016,0.0809,0.2506,0.3722,0.0726
855761,0,0.1363,0.0893,0.0794,0.2678,0.2072,0.0531
926702,0,0.1362,0.0933,0.0565,0.2918,0.2638,0.1481
922892,0,0.1361,0.0352,0.0241,0.4059,0.2032,0.1729
475419,0,0.1361,0.1067,0.0899,0.2318,0.2245,0.0053
662655,0,0.1361,0.1581,0.0747,0.1872,0.2375,0.0248
100930,0,0.1361,0.1274,0.1078,0.1828,0.2851,0.1822
999712,1,0.136,0.0859,0.0834,0.2657,0.4909,0.0261
961194,0,0.136,0.1371,0.0705,0.2186,0.2375,0.1921
169353,0,0.136,0.1307,0.0359,0.271,0.4222,0.3815
163946,0,0.136,0.0508,0.0382,0.3681,0.3102,0.361
992123,0,0.136,0.0977,0.0751,0.2618,0.3594,0.0313
970966,0,0.136,0.1204,0.109,0.1895,0.2636,0.0618
939523,0,0.1358,0.0923,0.0917,0.2466,0.2267,0.0249
760494,0,0.1358,0.1063,0.0537,0.2778,0.3181,0.444
95274,0,0.1357,0.1001,0.0426,0.2996,0.4665,0.2727
